Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
373223,Jetzt habt ihr ein paar Wähler verloren!,AfD,Karsten Hilse,GRÜNE,Dr. Irene Mihalic,9/10/2020,168802,Sehr geehrter Herr Präsident! Liebe Kolleginnen! Liebe Kollegen! Die linksextremen Ausschreitungen von Leipzig sind schockierend und selbstverständlich ohne Wenn und Aber scharf zu verurteilen. (Beifall beim GRÜNE sowie bei Abgeordneten der CDU/CSU und der FDP – ,2
4724,Hat er nicht!,SPD,<unknown>,CDU/CSU,Michael Stübgen,9/27/1991,2864,"Herr Präsident!  Meine sehr verehrten Damen und Herren! Herr Kollege Dr. Keller, obwohl Sie jetzt Ihren Antrag zurückgenommen haben  ",0
203853,Sie wollten das Projekt doch auslaufen lassen! Sie wollten doch den Deckel draufmachen!,SPD,Elke Ferner,CDU/CSU,Jens Spahn,5/28/2009,94143,"s einzig wirklich Bedauernswerte ist, dass Sie, indem Sie das Kompromissangebot, das den Interessen aller Beteiligten eigentlich gerecht würde, ausschlagen, bei der Beantwortung einer grundsätzlichen gesellschaftspolitischen Frage einen Konflikt wie den zulassen, mit dem wir es heute zu tun haben. (",0
211991,In der Großen Koalition!,SPD,Christel Humme,GRÜNE,Ekin Deligöz,3/4/2010,97355,davon würden vor allem Frauen profitieren  und die eigenständige Existenzsicherung von  Frauen. In diesem Zusammenhang muss ich leider der SPD  sagen: Sie hätten dem allen zustimmen können. Sie hätten mutiger sein können. Sie hätten das alles mitmachen  können. Wo waren Sie in den letzten Jahren? (,0
114126,Wann kommt denn das Konzept von Ihnen?,SPD,Klaus Brandner,CDU/CSU,Dagmar Wöhrl,10/30/2002,58906,"denn wirklich allen Ernstes, dass die Schornsteine wieder rauchen werden, wenn man dem Wirtschaftskreislauf ein paar Finanzmittel zuführt? So geht es wirklich nicht. Hinter Ihrem Vorgehen steht der für Sie typische Glaube an die Allmacht des Staates.  (Beifall der Abg. Marie-Luise Dött [CDU/ CSU] – ",0
42503,War es das schon?,SPD,<unknown>,FDP,Graf Lambsdorff,1/18/1996,27333,"sen Ende die Krise des  politischen Systems steht. Das wollen wir nicht.  Wenn wir dagegen gemeinsam angehen, Herr Bundeskanzler, dann ist die FDP an Ihrer Seite, an der  Seite der Koalition. Dann wollen wir versuchen, das  gemeinsam zu schaffen.  Danke sehr.  (Beifall bei der FDP und der CDU/CSU - ",0
150802,"Ja, allerdings!",SPD,Siegfried Scheffler,GRÜNE,Albert Schmidt,1/27/2005,70254,", das Thema Verkehrsleistung ist bereits angesprochen worden. Nicht nur der öffentliche Verkehr – auf Schiene und Straße, mit Bussen und Bahnen –, sondern auch der Güterverkehr auf der Schiene entwickelt sich positiv. Ich verstehe überhaupt nicht, warum man dazu zynische Bemerkungen machen sollte. (",2
149191,Und Sie  drohen heute wieder!,CDU/CSU,Veronika Bellmann,SPD,Hans-Werner Bertl,12/16/2004,69750,".  (Beifall bei der SPD und dem GRÜNE – Werner Lensing [CDU/ CSU]: Wir haben schon damals gesagt: Das kann nicht funktionieren! – Dirk Niebel [FDP]: Das war schon damals falsch!) – Ich glaube nicht, dass das damals falsch war. Wir haben immer gesagt: Wir wollen keine Drohung, sondern Kooperation.  (",0
45311,Aber be,CDU/CSU,Hans Michelbach,SPD,Ingrid Matthäus-Maier,5/22/1996,29326," so  ist meine Sicht -, zumindest aber sehr zweifelhaft ist,  die Kindergelderhöhung in 1997 zu verschieben, die  ja nötig ist, um das Existenzminimum der Kinder  steuerlich freizustellen, da das Kindergeld auf jeden  Fall keine steuerliche Wohltat ist, wie Sie hier den  Eindruck erwecken wollen,  (",0
434918,"Ach, das ist ja eine interessante Interpretation! Ganz interessante Interpretation!",CDU/CSU,Dr. Anja Weisgerber,SPD,Dr. Lina Seitzl,7/7/2023,194937,"au Weisgerber, (Dr. Anja Weisgerber [CDU/CSU]: Jetzt kommt die Wiederherstellung der Natur!) Ihre Doppelmoral ist ja schon interessant. Auf der einen Seite kritisieren Sie die angebliche Aufweichung des Klimaschutzgesetzes, die ja eigentlich keine Aufweichung ist, sondern nur eine Konkretisierung. (",0
195723,Oh doch!,FDP,Dr. Max Stadler,SPD,Frank Hofmann,11/12/2008,90065,"it über das Ziel hinaus.  Das Gleiche gilt für Polizei und Geheimdienste. Die heimlichen Ermittlungsmethoden werden von den Landeskriminalämtern schon seit langer Zeit praktiziert. Wer hat dort bisher gefordert, dass an dieser Stelle zusätzliche parlamentarische Kontrollen notwendig sind? Niemand! (",0
455040,Das ist doch eine echte Katastrophe!,CDU/CSU,Stephan Albani,AfD,Nicole Höchst,2/23/2024,200987," können sie bei erfolgtem Sprachnachweis die Regelschulen erfolgreich besuchen. Das ist übrigens auch gut für uns alle und für Deutschland. Nein, der Antrag ist nicht schlecht gemacht. (Martin Rabanus [SPD]: Doch, ist er!) Sie haben nur keine echten inhaltlichen Argumente, um gegen ihn zu stimmen. (",1
118702,Noch einmal falsch!,GRÜNE,Winfried Nachtwei,CDU/CSU,Willi Zylajew,1/17/2003,59932,"af [SPD]: Das ist etwas Neues!) die zu gleichmäßigen Belastungen und Entlastungen der Gesellschaft führen, die fair und ordentlich sind.  Was Sie hier mit dieser Initiative machen, ist aus unserer Sicht rundherum beschämend. Sie sparen über 80 Millionen Euro zulasten der Behinderten, der Kranken,  (",1
131561,Sehr richtig!,SPD,Kurt Bodewig,SPD,Monika Griefahn,11/26/2003,63942,"ahmen reizt.  (Beifall bei der SPD sowie bei Abgeordneten  des GRÜNE) Wie der Kollege Fischer wünsche auch ich mir, dass es uns im nächsten Jahr gelingen wird, den Haushaltsan- Monika Griefahnsatz zu verstetigen – Kultur- und Bildungsarbeit ist im Vergleich zu militärischen Einsätzen preiswert –,  (",2
74117,So schlecht war keiner!,CDU/CSU,Dietrich Austermann,CDU/CSU,Friedrich Merz,11/23/1999,45473,"hnten jemals in einem größeren zusammenhängenden Zeitraum gewachsen ist, hätte kein einziger Ihrer sozialdemokratischen Vorgänger im Amt des Bundesfinanzministers gemacht. So ein Fehler wäre keinem von denen unterlaufen. (Beifall bei der CDU/CSU und der FDP – Joachim Hörster [CDU/CSU]: Sehr wahr! – ",0
326283,Das passiert doch nicht! Wir habe es gerade nachgewiesen!,DIE LINKE,Stefan Liebich,CDU/CSU,Thomas Erndl,2/23/2018,147301,"erung festgelegt wurde. (Omid Nouripour [GRÜNE]: Sie wenden sie nicht an! – Tobias Pflüger [DIE LINKE]: Das ist unglaublich!) Mit Blick auf die Situation im Jemen haben wir deshalb im Koalitionsvertrag verantwortungsvoll bestimmt, dass ab sofort keine weiteren Ausfuhren an Länder genehmigt werden, (",0
325675,Zum Thema!,AfD,<unknown>,FDP,Dr. Jürgen Martens,2/21/2018,147018,"offenbar auch Absicht der Antragstellerin. (Beifall bei der FDP und der CDU/CSU sowie bei Abgeordneten des GRÜNE) Man sollte sich einmal fragen, ob man im Parlament wirklich Debatten auf einer solchen Grundlage führen möchte, ob man sich dafür hergibt, dieses Schaulaufen in dieser Weise zu fördern. ",0
340356,So ein Quatsch!,CDU/CSU,Albert Rupprecht,GRÜNE,Margit Stumpp,11/22/2018,153559,"ng, neben Integration und neben Inklusion, und das von viel zu wenig Lehrkräften. Wie schlägt sich dies im Bundeshaushalt nieder? Zusätzliche Qualifizierung – gar nicht. Digitalisierung – zögerlich. Der Digitalpakt hat inzwischen den Status des Berliner Flughafens: Irgendwann wird er schon kommen. (",1
193154,Da würden wir uns auch freuen!,SPD,Ute Kumpf,FDP,Jens Ackermann,6/27/2008,88940,"ef von einem kleinen Jungen bekommen. Wir alle wissen, dass Art. 17 des Grundgesetzes ein „Jedermanns-Recht“ beinhaltet, dass sich also auch Kinder an uns wenden können. Der Junge schreibt zum Abschluss des Briefes: Lieber Herr Ackermann, ich würde mich sehr freuen, wenn wir Europameister werden.  (",0
316430,Was haben Sie denn gegen Sparkassen?,CDU/CSU,Hans Michelbach,GRÜNE,Nicole Maisch,1/26/2017,142421,"für diese Gesetzesänderung ist, waren zwar überall in den Medien, aber in der Realität schwer zu finden. Kollegin Tillmann, die Waschkörbe voller Zuschriften, die Sie in diesem Zusammenhang bekommen haben, interessieren mich sehr. Bei uns haben sich hauptsächlich die Sparkassen gemeldet. (Dr. h. c. ",0
335900,Jetzt kommt es raus: Sie haben Angst vor anderen Meinungen!,AfD,Jürgen Braun,SPD,Uli Grötsch,9/27/2018,151666," ich sagen: Die größte Gefahr für den Zusammenhalt in diesem Land sitzt neuerdings hier in diesem Haus. Wir wollen, dass ein Bundesamt für Verfassungsschutz das zukünftig erkennt. Deshalb fordern wir zukünftig die Beobachtung der AfD durch das Bundesamt für Verfassungsschutz. (Beifall bei der SPD – ",0
51100,Ganz klare Äuße,SPD,Dr. Uwe Küster,GRÜNE,Gerald Häfner,2/20/1997,33812,"ütz [SPD]: Loben Sie doch  mal den SPD-Entwurf! - Peter Conradi  [SPD]: Wir machen doch die Gesetze, nicht  die Regierung!)  - Wir stimmen heute über den SPD-Entwurf nicht ab,  wir werden ihn überweisen, aber wir haben keinen  Dissens mit diesem Entwurf; wir werden ihn ganz  und gar unterstützen.  (",0
358158,Wir reden jetzt von Deutschland!,AfD,Enrico Komning,SPD,Christoph Matschie,11/8/2019,161918,"Herr Präsident! Werte Kolleginnen und Kollegen! Meine sehr geehrten Damen und Herren! Zunächst eine kurze Bemerkung zu Ihnen, Herr Jongen, in Bezug auf die SPD: Es war Willy Brandt, der durch die Politik der Annäherung einem friedlichen Wandel in Europa den Weg bereitet hat. (",0
287315,Wie kann man nur solch einen Blödsinn erzählen?,SPD,<unknown>,GRÜNE,Annalena Baerbock,11/13/2014,128756," man bessere Argumente anführt.  (Beifall beim GRÜNE – Dirk Becker [SPD]: Das hätten Sie heute mal machen sollen!)  Wir haben wirklich gehofft, dass Sie heute mit besseren Argumenten kommen und nicht – wie Ihr Wirtschaftsminister – einfach sagen: Greenpeace ist aber blöd, die Grünen übrigens auch.  ",1
335585,"Vorsicht, Josef!",FDP,Christine Aschenberg-Dugnus,CDU/CSU,Josef Rief,9/14/2018,151447,"– auch heute – viel Mühe gegeben haben, das immer wieder zu behaupten. Dazu, dass Ulla Schmidt mit Jens Spahn verglichen wird, muss ich sagen: Es ist immer noch besser, als wenn Jens Spahn mit einem Gesundheitsminister von den Liberalen verglichen worden wäre. (Heiterkeit bei Abgeordneten der SPD – ",0
272084,Gott sei Dank!  Deshalb haben Sie nicht zugestimmt?,CDU/CSU,Dr. Reinhard Brandl,SPD,Karin Evers-Meyer,4/25/2013,121027, liegt bei 100 Prozent. Wir bezweifeln allerdings nach wie vor den militärischen Nutzen der Mandatserweiterung. (Beifall bei Abgeordneten der SPD) Mit dieser Einschätzung sind wir nicht allein. Im vergangenen Jahr wurden nur ein einziges Mal tatsächlich  Ziele an der somalischen Küste angegriffen. (,0
318854,Lassen Sie das die Mehrheit der Menschen in Bayern entscheiden!,CDU/CSU,Michael Grosse-Brömer,GRÜNE,Dr. Anton Hofreiter,3/24/2017,143522,"was Sie 2013 beschlossen haben, war schon eine Peinlichkeit. Es war eine Peinlichkeit für SPD und CDU. Es war dreist, dass Sie der Provinzpartei aus Bayern, die auch für Bayern eine Schande ist, nachgegeben haben. (Beifall beim GRÜNE sowie bei Abgeordneten der LINKEN – Widerspruch bei der CDU/CSU – ",0
430451,Quelle surprise!,CDU/CSU,Florian Müller,SPD,Anja Troff-Schaffarzyk,5/26/2023,193475,"Nutzung der Möglichkeiten der Verfahrensbeschleunigung durch Digitalisierung und eine bessere Zusammenarbeit von Bund, Ländern und Kommunen wurden dort ebenfalls bereits in den Blick genommen. Ein entsprechender ganzheitlicher Ansatz fehlt in Ihrem Gesetzentwurf, und darum werden wir ihn ablehnen. (",0
424678,Ich höre zu!,CDU/CSU,Thomas Jarzombek,FDP,Dr. Volker Redder,3/31/2023,191579,"mlich Unternehmen und Bürgerinnen und Bürger, Sachen zu tun, die sie vorher nicht tun konnten. Durch die Kombination geteilter Daten werden neue Informationen möglich. Der Unterschied zum Produkt – die Frage der Union –: Daten werden erst dann zur Information – Sie von der Union könnten zuhören –, (",0
412189,Das kann Ihnen nicht passieren!,GRÜNE,Dr. Paula Piechotta,AfD,Dr. Dirk Spaniel,11/22/2022,187646,"Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Herr Wissing, Ihr Verhalten ist sehr gefährlich. Sie sind – verglichen mit dem Straßenverkehr – der klassische Mensch, der rechts blinkt und links abbiegt. (",0
167944,Das hört sich aber anders an!,CDU/CSU,Julia Klöckner,GRÜNE,Cornelia Behm,9/5/2006,76545,"Wir lehnen die Agrogentechnik nicht aus diesem Grund ab, sondern wir lehnen sie ab, weil wir die Hoheit über unsere Teller und über unsere Äcker nicht großen Monopolen überlassen wollen.  (Beifall beim GRÜNE – ",0
251951,Sind Sie jetzt für oder gegen die Praxisgebühr? Zur Sache!,SPD,Dr. Karl Lauterbach,FDP,Daniel Bahr,3/21/2012,112628,"Dr. Karl Lauterbach [SPD]: Sind Sie für oder  gegen die Praxisgebühr?) ohne dabei den Blick dafür zu verlieren, dass dies auch alles finanzierbar und vor allem durch eine solide wirtschaftliche Lage der gesetzlichen Krankenversicherung gewährleistet sein muss. (Beifall bei der FDP und der CDU/CSU – ",1
155784,Die sieben mageren sind  bald um!,FDP,Dirk Niebel,CDU/CSU,Johannes Singhammer,5/12/2005,71889,"t haben davon gesprochen, dass dies teilweise mit großem Erfolg geschieht. Wir sollten übereinkommen, dass dieser Weg fortgesetzt wird. (Beifall bei der CDU/CSU) In den Zusammenhang mit den sieben Plagen biblischen Ausmaßes gehört die Geschichte von den sieben fetten und den sieben mageren Jahren. (",0
389179,Spricht wieder die Krankenhauslobby!,AfD,Dr. Götz Frömming,FDP,Dr. Andrew Ullmann,6/11/2021,178445,LINKEN und dem GRÜNE – Dr. Götz Frömming [AfD]: Absurd!)  Die AfD fordert unter anderem in ihrem Antrag die Schaffung von Lehrstellen für die Mikrobiologie. Wie schön das auch klingt: Die Unikliniken in Deutschland haben überall Lehrstühle für die Mikrobiologie.  (Dr. Axel Gehrke [AfD]: Zu wenig! – ,0
213417,Ja!,GRÜNE,Alexander Bonde,FDP,Birgit Homburger,3/17/2010,97712,", haben hier nur Wunschlisten vorgelegt. In Summe haben Sie 56 Milliarden Euro Mehrausgaben beantragt. Das, was Sie hier vorschlagen, ist keine verantwortliche Politik. (Beifall bei der FDP und der CDU/CSU – Zuruf des Abg. Alexander Bonde [GRÜNE]) – Lieber Herr Bonde, Sie fordern die Wahrheit ein. (",2
59549,Das paßt nicht  rein!,CDU/CSU,<unknown>,CDU/CSU,Hans-Peter Repnik,3/27/1998,38838,"old.  (Anke Fuchs [Köln] [SPD]: Danke schön!)  Wo Heiner Geißler recht hat, hat er recht. Deshalb  möchte ich das Zitat aus dem Jahr 1982, das er gebracht hat, noch einmal unterstreichen.  Herr Kollege Schwanhold, Sie haben natürlich  auch unterschlagen, was sich zwischen 1982 und  1989 getan hat.  ",0
153075,Sehr richtig!,FDP,Dr. Wolfgang Gerhardt,FDP,Dr. Karl Addicks,3/10/2005,71002,"ht es hier nur um eine redaktionelle Anpassung an die reformierte Handwerksordnung und um eine Koordinierung der verschiedenen Statistikdienste auf Bundes-, Landes- und Kommunalebene. Wir begrüßen diese geplante Vernetzung der einzelnen Datenpools. Nur, warum geht das eigentlich alles so langsam?  (",2
347648,"Ich dachte, Karneval ist vorbei!",GRÜNE,Sven Lehmann,AfD,Thomas Ehrhorn,3/22/2019,157050,"l aus, was da finanziell so alles zusammenkommt. (Steffi Lemke [GRÜNE]: Nehmen Sie denen alles weg! Schreiben Sie dazu einen Antrag! So was muss alles weg!) Vielleicht kommen wir dann auch zu ganz anderen Bewertungen bezüglich der angeblichen immer wieder benannten strukturellen Benachteiligungen, (",0
378256,Bitte nicht!,GRÜNE,Kai Gehring,FDP,Thomas Sattelberger,11/19/2020,171476,"all bei der FDP – Oliver Kaczmarek [SPD]: Schade um die schöne Redezeit!) „Neugierde ist ein verletzliches Pflänzchen,“ – so Albert Einstein – „das nicht nur Anregung, sondern vor allem Freiheit braucht.“ Sobald wir Freien Demokraten in Deutschland verantwortlich sind für Innovation und Forschung, (",1
65414,Ausgerechnet ihr!,SPD,Georg Pfannenstein,FDP,Dr. Wolfgang Gerhardt,2/24/1999,41707,"ssiert werden. Sie fragen nach weiteren Alternativen. Im Mai, glaube ich, Herr Bundesfinanzminister, steht eine Steuerschätzung bevor. Wir sind bereit, den Entwurf eines Steuergesetzes einzubringen, der eine Nettoentlastung für alle vorsieht, Investitionsimpulse setzt und die Beschäftigung anregt. (",0
12877,Das haben wir oft genug  kritisiert!,SPD,<unknown>,FDP,Graf Lambsdorff,9/9/1992,7536," vom Oktober vorigen Jahres kritisieren — das haben  Sie in einem Aufwasch mit anderen Begegnungen  getan —: Ist denn das Gespräch zu kritisieren, oder ist  die Tatsache zu kritisieren, daß das, was dort vereinbart worden ist, hier zu spät verabschiedet worden ist  und so zögerlich umgesetzt wird?  ",0
27078,Friede sei mit euch!,CDU/CSU,Dietmar Kansy,DIE LINKE,Dr. Ilja Seifert,12/9/1993,16524,"nke für die Aufmerksamkeit und für die  lebhafte Debatte zwischendurch.  (Beifall bei Abgeordneten der SPD —  Dr. Walter Hitschler [FDP]: Die erste Koalitionsannäherung, aber ganz zarte Versuche!  —Dr. Ilja Seifert [DIE LINKE]: Wenn Sie  kommen, Herr Hitschler, wir reden mit Ihnen  auch! — Dr.-Ing. ",0
302883,Wir hatten den eher als ihr! Aber ist egal!,GRÜNE,Maria Klein-Schmeink,SPD,Hilde Mattheis,1/14/2016,136140,"ruch des Abg. Dr. Wolfgang Strengmann-Kuhn [GRÜNE]) Frau Bender, eine Ihrer Vorgängerinnen, hat sehr massiv dafür gekämpft. Ich bin also froh, dass Sie dann Anfang 2000 diesen Beschluss zur Bürgerversicherung gefasst haben, nachdem die Heinrich-Böll-Stiftung Ihnen ein Gutachten dazu geliefert hat. (",0
39881,Sind 3 000 nichts?,FDP,Dr. Gisela Babel,SPD,Doris Barnett,10/12/1995,25642,"rund von Ausnahmegenehmigungen - man sollte Ausnahme und Regel unterscheiden - zur Sonntagsarbeit bundesweit lediglich  3 000 neue Stellen geschaffen wurden. Ist die Steigerung von 0,01 % tatsächlich die Aushöhlung eines  wichtigen kulturellen und gesellschaftlichen Gutes  wert? Ich glaube nicht.  (",0
257280,Und wie  häufig ist das schon geschehen?,DIE LINKE,Harald Weinberg,CDU/CSU,Dietrich Monstadt,6/28/2012,114825," auch auf die Pharmaindustrie. Die Sanktionen nach § 128 Abs. 3 können gravierend sein: Für den  Fall schwerwiegender und wiederholter Verstöße sehen  die Regelungen vor, dass Leistungserbringer für die  Dauer von bis zu zwei Jahren von der Versorgung der  Versicherten ausgeschlossen werden können (",0
422668,Sie reden schon wieder drumherum!,CDU/CSU,Thomas Jarzombek,GRÜNE,Nina Stahr,3/16/2023,190996,"fert haben. Also, das ist wenig für eine Oppositionspartei. (Thomas Jarzombek [CDU/CSU]: Sie sind die Regierung!) Wir waren lange genug in der Opposition. So etwas haben wir nicht abgeliefert. Das ist wirklich traurig, Herr Jarzombek. (Beifall beim GRÜNE sowie bei Abgeordneten der SPD und der FDP – ",1
327471,Das hat er bei Ihrer Musterfeststellungsklage auch nicht!,GRÜNE,Dr. Manuela Rottmann,CDU/CSU,Sebastian Steineke,3/16/2018,147882,"nen. Das ist doch wunderbar. (Dr. Franziska Brantner [GRÜNE]: Was denn? Wo denn?) Nach Ihrem Entwurf würde sich der Teilnehmer einer Gruppe anschließen, die durch einen Gruppenführer vor Gericht vertreten wird. Er hat aber keinerlei Möglichkeiten mehr, auf das weitere Verfahren Einfluss zu nehmen. (",0
58913,Welche volksei genen Güter meinen Sie eigentlich?,CDU/CSU,Joachim Gres,SPD,Dr. Uwe Küster,3/4/1998,38500,"nsicherung ist dort sehr groß!  Ich habe den Eindruck, Sie wollen jetzt versuchen,  unterhalb der Gesetzgebungsebene den Geist der  Flächenerwerbsverordnung zu verfälschen.  (Tilo Braune [SPD]: So ist es! - Weitere  Zurufe von der SPD)  - Da haben sie nicht mehr viel Zeit; das ist genau  richtig.  (",0
232056,"Sagen Sie das mal den jungen Frauen, die sich engagieren!",FDP,Florian Bernschneider,DIE LINKE,Heidrun Dittrich,2/24/2011,104468,"kt noch mehr benachteiligt, weil frauenspezifische Arbeitsplätze im sozialen und pflegerischen Bereich durch den Einsatz von Freiwilligen vernichtet werden. Es ist nicht nur eine schlechte Nachricht, sondern ein Skandal, was Sie den Frauen kurz vor dem Internationalen Frauentag am 8. März zumuten. (",0
85363,Sind Sie denn noch zu verwirren oder sind Sie es schon?,SPD,Dr. Mathias Schubert,CDU/CSU,Rainer Jork,11/10/2000,49955,"urch die so genannte Ökosteuer. (Zurufe von der SPD) – Wenn Sie Fragen haben, sollten Sie sie stellen. Es gibt durchaus Antworten auf solche Fragen. (Beifall bei der CDU/CSU) Tun Sie das aber bitte nicht auf chemisch-kaltem Wege, um mich möglicherweise zu verwirren oder aus der Fassung zu bringen. (",1
348780,So ein Quatsch!,GRÜNE,Steffi Lemke,CDU/CSU,Kai Wegner,4/10/2019,157629,"sagt hat. Die Grünen sind – so sagen sie es selbst – eine bürgerliche Partei – das wollen sie zumindest sein –, und das Erste, was sie machen, ist, auf den Enteignungszug mitaufzuspringen. So viel zur bürgerlichen Partei GRÜNE, liebe Kolleginnen und Kollegen. (Beifall bei Abgeordneten der CDU/CSU – ",1
148778,Das gilt auch weiterhin so!,GRÜNE,Winfried Nachtwei,CDU/CSU,Ruprecht Polenz,12/3/2004,69613,"rechend – sie soll schnell eingesetzt werden – eingesetzt wird, dann nutzen Sie systematisch die für Ausnahmefälle bestimmte Regelung „Gefahr im Verzug“. Damit widersprechen Sie Ruprecht Polenzden Intentionen des Bundesverfassungsgerichts, das ein solches Vorgehen nur als Ausnahme vorgesehen hat.  (",0
219053,Das wollen Sie doch  auch!,FDP,Harald Leibrecht,GRÜNE,Uwe Kekeritz,6/17/2010,99698," Minister einfach, die Unwahrheit zu sagen. Warum? Herr Minister Niebel verkündet immer noch, das 0,7-Prozent-Ziel erreichen zu wollen. Das ist verständlich. Schließlich hat er ebenso wie die Bundeskanzlerin von dieser Stelle aus des Öfteren immer wieder betont, dass er dieses Ziel verfolgen wird. (",0
140320,Unverschämt!,FDP,Hans-Michael Goldmann,GRÜNE,Ulrike Höfken,6/17/2004,67043,Die Hauptursache von nicht übertragbaren Krankheiten ist eine falsche Ernährung. Diese Ursache bedingt 60 Prozent Ulrike Höfkender Todesfälle. Mehr Menschen – das ist tragisch – leiden inzwischen an Übergewichtigkeit als an Hunger. Wir sehen Handlungsbedarf bei beiden Feldern. (Beifall beim GRÜNE – ,1
40737,Sie sollen den Wahr,SPD,<unknown>,CDU/CSU,von Schmude,11/8/1995,26239,"Herr Kollege  Schmitt, ich muß leider feststellen, daß auch Sie nicht  umfassend informiert sind.  ",0
162499,"Ha, ha!",GRÜNE,Renate Künast,CDU/CSU,Volker Kauder,3/10/2006,74312,"achenerkenntnis. Deswegen möchte ich hier sagen: Wer in die Gesetze hineinschaut, wird erkennen, dass das, was wir uns vorgenommen haben, möglich wird. Durch die Föderalismusreform wird näm-lich ein Umweltgesetzbuch des Bundes möglich. Das werden wir schaffen. (Beifall bei der CDU/CSU und der SPD – ",0
408026,Ja!,SPD,Michael Schrodi,FDP,Markus Herbrand,10/13/2022,186442,"Sehr geehrter Herr Präsident! Ich habe mich als Erstes gefragt, welche Rechte denn die Union an dem Buch hat. Also, eine bessere PR-Veranstaltung zwei Tage nach Erscheinen dieses Buches kann man im Grunde genommen gar nicht haben. (",2
289678,"Die Frage ist, ob man es will oder nicht!",GRÜNE,Harald Ebner,CDU/CSU,de Vries,12/19/2014,129758,"ng der Änderung der Freisetzungsrichtlinie in nationales Recht gesetzlich zu verankern, dass entsprechende Anbauverbote immer bundeseinheitlich zu verhängen sind. Dem kann man zum jetzigen Zeitpunkt noch nicht zustimmen, weil es einfach nicht klar ist, ob ein solches Gesetz juristisch sicher ist.  (",0
272450,Das ist in  unserem Sinn!,DIE LINKE,Harald Weinberg,CDU/CSU,Dr. Christian Ruck,4/26/2013,121225,"ich auch schade. – Deswegen habe ich  auch in den sieben Minuten meiner Redezeit keine Zeit  und keine Lust, mich mit dem kleinkarierten oppositionellen Unsinn zu beschäftigen. (Beifall bei der CDU/CSU und der FDP) Ich möchte die Zeit für ein Resümee, das auch mit  dem Weißbuch zu tun hat, nutzen. (",0
433088,So ist es!,CDU/CSU,Andrea Lindholz,CDU/CSU,Alexander Throm,6/23/2023,194373,"est. Damit öffnen Sie den Markt vor allem für Minderqualifizierte, liebe Kolleginnen und Kollegen. (Beifall bei der CDU/CSU – Johannes Vogel [FDP]: Bullshit! – Konstantin Kuhle [FDP]: Es ist traurig, das mitanzusehen!) Zur Westbalkanregel. Diese machen Sie von der Ampel zu einer Welt-Balkan-Regel. (",2
134797,Wir haben doch Anträge eingebracht! Die haben Sie abgelehnt!,CDU/CSU,Wolfgang Zöller,SPD,Ulla Schmidt,1/30/2004,64840,"em Zusammenhang darauf hingewiesen hätten, dass seinerzeit eine Deckelung des Beitragssatzes bei 1,7 Prozent erfolgt ist und dass spätestens jetzt die Zeit gekommen ist, eine Dynamisierung vorzunehmen. Damit hätten Sie uns die Hand gereicht, um die Pflegeversicherung gemeinsam weiterzuentwickeln.  (",0
393246,Ihre Politik war eine Schande für Deutschland!,AfD,Norbert Kleinwächter,CDU/CSU,Friedrich Merz,2/27/2022,180754,"ächter [AfD]: Ihre historische Schuld! – Weiterer Zuruf von der AfD: 16 Jahre CDU!) wenn Sie das zu einem Thema der parteipolitischen Auseinandersetzung machen. (Widerspruch bei der SPD und dem GRÜNE) Meine Damen und Herren, wir alle miteinander in diesem Haus – ich war schon ziemlich früh dabei – (",1
352115,Hat er recht!,CDU/CSU,Sebastian Brehm,GRÜNE,Markus Kurth,6/6/2019,159161,"undestags verabschiedet wurde, weiß ich noch genau, dass wir als Gesetzgeber damals einen Sicherheitspuffer eingebaut haben. (Sebastian Brehm [CDU/CSU]: So ist es!) Wir haben nämlich das Entlastungsvolumen bei den Beitragszahlungen größer gestaltet als den Aufwuchs der Steuerpflicht bei der Rente. (",0
75517,Warum lehnen Sie dann den Haushalt ab?,SPD,Manfred Opel,CDU/CSU,Kurt J. Rossmanith,12/1/1999,45787,"r Charme!) daß zumindest in den Grundsätzen ein Konsens herbeigeführt wurde. Diesen Konsens haben Sie in der Zwischenzeit – das ist sehr bedauerlich – verlassen. (Susanne Kastner [SPD]: Oder Sie! – Zuruf von der SPD: Wir nicht!) Ich kann Sie nur auffordern, wieder zu diesem Konsens zurückzukehren. (",0
317730,Oberlehrer!,SPD,Johannes Kahrs,CDU/CSU,Alexander Hoffmann,3/8/2017,143000,"al auf Kosten der parlamentarischen Fairness geht. (Johannes Kahrs [SPD]: Na, na!) Wenn die Kollegin Künast spricht – das weiß ich aus dem Ausschuss –, fehlt manchmal vielleicht die inhaltliche Tiefe. (Heiterkeit bei der CDU/CSU – Volker Beck [Köln] [GRÜNE]: Der geistige Titan hat jetzt das Wort! – ",0
413180,Genau!,CDU/CSU,Dr. Jan-Marco Luczak,CDU/CSU,Dr. Günter Krings,11/24/2022,187846,"rung für ein internationales Sondertribunal gegen den russischen Angriffskrieg einfordern, wurde gleich ganz in den Auswärtigen Ausschuss geschoben. (Nina Warken [CDU/CSU]: Ach, schau an! Hört! Hört!) Die Rechtspolitik, meine Damen und Herren, war einst das Herzstück der Gesetzgebung im Bundestag. (",2
